DATE,Close,Index_predicted,Return,mean_of_group,r_cat,top_pred,top_prob
2017-12-11,2659.99,2654.0650891233126,0.0032019611540636816,0.003913357467358695,"(0.00317, 0.00464]",0.0009674105688525431,0.6505632996559143
2017-12-12,2664.11,2643.022539182162,0.0015488780033008354,0.0009674105688525431,"(0.000234, 0.0017]",-0.006378768648693483,0.8558613061904907
2017-12-13,2662.85,2658.908657491415,-0.0004729534441145766,-0.00048445804619154224,"(-0.00124, 0.000234]",-0.0019523752805196924,0.926838219165802
2017-12-14,2652.01,2661.5599608916987,-0.004070826370242253,-0.0034070079350633593,"(-0.00417, -0.0027]",-0.00048445804619154224,0.989520788192749
2017-12-15,2675.81,2646.832281232309,0.008974325134520456,0.008287002298124277,"(0.00758, 0.00905]",-0.0019523752805196924,0.8137840628623962
2017-12-18,2690.16,2662.7038399890353,0.005362862086620401,0.005360160433452178,"(0.00464, 0.00611]",-0.00489801593198495,0.7083848118782043
2017-12-19,2681.47,2696.606899418247,-0.003230291135099761,-0.0034070079350633593,"(-0.00417, -0.0027]",0.0023964743428819806,0.811006486415863
2017-12-20,2679.25,2687.8960740562075,-0.0008279040973793172,-0.00048445804619154224,"(-0.00124, 0.000234]",0.0023964743428819806,0.38472044467926025
2017-12-21,2684.57,2701.4529509072495,0.0019856303069889503,0.0023964743428819806,"(0.0017, 0.00317]",0.008287002298124277,0.9983773231506348
2017-12-22,2683.34,2702.856789723502,-0.0004581739347455649,-0.00048445804619154224,"(-0.00124, 0.000234]",0.006811813334538518,0.6407725811004639
2017-12-26,2680.5,2674.197839327527,-0.0010583824636460903,-0.00048445804619154224,"(-0.00124, 0.000234]",-0.0034070079350633593,0.8204323053359985
2017-12-27,2682.62,2667.3708682943143,0.00079089722066783,0.0009674105688525431,"(0.000234, 0.0017]",-0.00489801593198495,0.5797891020774841
2017-12-28,2687.54,2661.5214101251754,0.0018340279279212002,0.0023964743428819806,"(0.0017, 0.00317]",-0.007864919323208085,0.4924650192260742
2017-12-29,2673.61,2701.94564557132,-0.005183178668968558,-0.00489801593198495,"(-0.00564, -0.00417]",0.005360160433452178,0.49819284677505493
2018-01-02,2695.81,2668.39010992625,0.008303380074131894,0.008287002298124277,"(0.00758, 0.00905]",-0.0019523752805196924,0.9455856680870056
2018-01-03,2713.06,2714.173354505382,0.006398818907860759,0.006811813334538518,"(0.00611, 0.00758]",0.006811813334538518,0.8417178988456726
2018-01-04,2723.99,2715.6846429179313,0.004028661363921104,0.003913357467358695,"(0.00317, 0.00464]",0.0009674105688525431,0.5668013095855713
2018-01-05,2743.15,2738.591023419119,0.007033799683552555,0.006811813334538518,"(0.00611, 0.00758]",0.005360160433452178,0.23249568045139313
2018-01-08,2747.71,2757.853724093024,0.0016623225124401397,0.0009674105688525431,"(0.000234, 0.0017]",0.005360160433452178,0.6283882856369019
2018-01-09,2751.29,2758.462771446636,0.0013029031448006378,0.0009674105688525431,"(0.000234, 0.0017]",0.003913357467358695,0.4364141523838043
2018-01-10,2748.23,2757.8833958948276,-0.0011122055472160275,-0.00048445804619154224,"(-0.00124, 0.000234]",0.0023964743428819806,0.9465983510017395
2018-01-11,2767.56,2754.8160626833383,0.007033618001404562,0.006811813334538518,"(0.00611, 0.00758]",0.0023964743428819806,0.9955629110336304
2018-01-12,2786.24,2774.192386532386,0.006749627831013516,0.006811813334538518,"(0.00611, 0.00758]",0.0023964743428819806,0.9997181296348572
2018-01-16,2776.42,2774.192386532386,0.003201375941262352,0.003913357467358695,"(0.00317, 0.00464]",0.0023964743428819806,0.9997181296348572
2018-01-16,2776.42,2792.917152673111,-0.0035244630756861017,-0.0034070079350633593,"(-0.00417, -0.0027]",0.0023964743428819806,0.8111709356307983
2018-01-17,2802.56,2783.0736192950644,0.009415002053003496,0.009770923485125748,"(0.00905, 0.0105]",0.0023964743428819806,0.9837797284126282
2018-01-18,2798.03,2813.5274191037206,-0.001616379310344751,-0.0019523752805196924,"(-0.0027, -0.00124]",0.003913357467358695,0.8085286617279053
2018-01-19,2810.3,2808.979691594394,0.004385228178396927,0.003913357467358695,"(0.00317, 0.00464]",0.003913357467358695,0.46479716897010803
2018-01-22,2832.97,2825.3636588661307,0.008066754439027823,0.008287002298124277,"(0.00758, 0.00905]",0.005360160433452178,0.8502237200737
2018-01-23,2839.13,2839.759139919154,0.002174396481431362,0.0023964743428819806,"(0.0017, 0.00317]",0.0023964743428819806,0.40316006541252136
2017-12-14,2652.01,2661.5599608916987,-0.004070826370242253,-0.0034070079350633593,"(-0.00417, -0.0027]",-0.00048445804619154224,0.9139895439147949
2017-12-15,2675.81,2650.72521241692,0.008974325134520456,0.008287002298124277,"(0.00758, 0.00905]",-0.00048445804619154224,0.8034363389015198
2017-12-18,2690.16,2674.5136823154203,0.005362862086620401,0.005360160433452178,"(0.00464, 0.00611]",-0.00048445804619154224,0.9075153470039368
2017-12-19,2681.47,2696.606899418247,-0.003230291135099761,-0.0034070079350633593,"(-0.00417, -0.0027]",0.0023964743428819806,0.8987684845924377
2017-12-20,2679.25,2668.33611721886,-0.0008279040973793172,-0.00048445804619154224,"(-0.00124, 0.000234]",-0.00489801593198495,0.7407300472259521
2017-12-21,2684.57,2701.4529509072495,0.0019856303069889503,0.0023964743428819806,"(0.0017, 0.00317]",0.008287002298124277,0.9950880408287048
2017-12-22,2683.34,2675.4236487077674,-0.0004581739347455649,-0.00048445804619154224,"(-0.00124, 0.000234]",-0.0034070079350633593,0.5511705875396729
2017-12-25,2683.34,2705.576844746649,0.0,-0.00048445804619154224,"(-0.00124, 0.000234]",0.008287002298124277,0.4127589762210846
2017-12-26,2680.5,2670.1969579290676,-0.0010583824636460903,-0.00048445804619154224,"(-0.00124, 0.000234]",-0.00489801593198495,0.9008411169052124
2017-12-27,2682.62,2702.7133096601224,0.00079089722066783,0.0009674105688525431,"(0.000234, 0.0017]",0.008287002298124277,0.6393594741821289
2017-12-28,2687.54,2685.2151949402155,0.0018340279279212002,0.0023964743428819806,"(0.0017, 0.00317]",0.0009674105688525431,0.9504786729812622
2017-12-29,2673.61,2674.376386262153,-0.005183178668968558,-0.00489801593198495,"(-0.00564, -0.00417]",-0.00489801593198495,0.5453214049339294
2018-01-01,2673.61,2668.39010992625,0.0,-0.00048445804619154224,"(-0.00124, 0.000234]",-0.0019523752805196924,0.8685101866722107
2018-01-02,2695.81,2668.39010992625,0.008303380074131894,0.008287002298124277,"(0.00758, 0.00905]",-0.0019523752805196924,0.988072395324707
2018-01-03,2713.06,2698.4179550856184,0.006398818907860759,0.006811813334538518,"(0.00611, 0.00758]",0.0009674105688525431,0.5724460482597351
2018-01-04,2723.99,2707.763088721433,0.004028661363921104,0.003913357467358695,"(0.00317, 0.00464]",-0.0019523752805196924,0.9917176961898804
2018-01-05,2743.15,2730.517972145267,0.007033799683552555,0.006811813334538518,"(0.00611, 0.00758]",0.0023964743428819806,0.6449101567268372
2018-01-08,2747.71,2753.8849265365848,0.0016623225124401397,0.0009674105688525431,"(0.000234, 0.0017]",0.003913357467358695,0.7246137857437134
2018-01-09,2751.29,2762.4381664246007,0.0013029031448006378,0.0009674105688525431,"(0.000234, 0.0017]",0.005360160433452178,0.3195176124572754
2018-01-10,2748.23,2757.8833958948276,-0.0011122055472160275,-0.00048445804619154224,"(-0.00124, 0.000234]",0.0023964743428819806,0.9998340606689453
2018-01-11,2767.56,2738.866758582621,0.007033618001404562,0.006811813334538518,"(0.00611, 0.00758]",-0.0034070079350633593,0.7632738947868347
2018-01-12,2786.24,2778.390451592363,0.006749627831013516,0.006811813334538518,"(0.00611, 0.00758]",0.003913357467358695,0.991923987865448
2018-01-15,2786.24,2797.143553109853,0.0,-0.00048445804619154224,"(-0.00124, 0.000234]",0.003913357467358695,0.8421466946601868
2018-01-16,2776.42,2784.890183613379,-0.0035244630756861017,-0.0034070079350633593,"(-0.00417, -0.0027]",-0.00048445804619154224,0.6201934218406677
2018-01-17,2802.56,2787.285123939524,0.009415002053003496,0.009770923485125748,"(0.00905, 0.0105]",0.003913357467358695,0.7980043292045593
2018-01-18,2798.03,2813.5274191037206,-0.001616379310344751,-0.0019523752805196924,"(-0.0027, -0.00124]",0.003913357467358695,0.9905778169631958
2018-01-19,2810.3,2804.7354071056143,0.004385228178396927,0.003913357467358695,"(0.00317, 0.00464]",0.0023964743428819806,0.5252230763435364
2018-01-22,2832.97,2825.3636588661307,0.008066754439027823,0.008287002298124277,"(0.00758, 0.00905]",0.005360160433452178,0.4980325400829315
2018-01-23,2839.13,2810.688919504931,0.002174396481431362,0.0023964743428819806,"(0.0017, 0.00317]",-0.007864919323208085,0.47807222604751587
2018-01-24,2837.54,2850.240530586302,-0.0005600307136341964,-0.00048445804619154224,"(-0.00124, 0.000234]",0.003913357467358695,0.9367833137512207
2018-01-24,2837.54,2850.240530586302,-0.0005600307136341964,-0.00048445804619154224,"(-0.00124, 0.000234]",0.003913357467358695,0.6270928382873535
2018-01-25,2839.25,2840.2850661855423,0.0006026346765155566,0.0009674105688525431,"(0.000234, 0.0017]",0.0009674105688525431,0.3914542496204376
2018-01-26,2872.87,2841.9967204576146,0.011841155234656897,0.011210038494014293,"(0.0105, 0.012]",0.0009674105688525431,0.644297182559967
2018-01-29,2853.53,2875.6492448009394,-0.006731944014173874,-0.006378768648693483,"(-0.00711, -0.00564]",0.0009674105688525431,0.5502671003341675
2018-01-30,2822.43,2856.290535080538,-0.010898781509218525,-0.01075866113214061,"(-0.0115, -0.0101]",0.0009674105688525431,0.9362842440605164
2018-01-31,2823.81,2812.8139585938393,0.0004889403811609849,0.0009674105688525431,"(0.000234, 0.0017]",-0.0034070079350633593,0.9531050324440002
2018-02-01,2821.98,2826.5417836384318,-0.0006480605989779287,-0.00048445804619154224,"(-0.00124, 0.000234]",0.0009674105688525431,0.8459588289260864
2018-02-02,2762.13,2816.470436005879,-0.021208513171602883,-0.0210318987509664,"(-0.0218, -0.0203]",-0.0019523752805196924,0.6995308995246887
2018-02-05,2648.94,2768.7493736767046,-0.040979244278871785,-0.04166978943592944,"(-0.0424, -0.0409]",0.0023964743428819806,0.936247706413269
2018-02-06,2695.14,2647.6566997031214,0.017440938639606607,0.017094895250037098,"(0.0164, 0.0179]",-0.00048445804619154224,0.9149761199951172
2018-02-07,2681.66,2705.687046244577,-0.0050015954644285765,-0.00489801593198495,"(-0.00564, -0.00417]",0.003913357467358695,0.5005141496658325
2018-02-08,2581.0,2699.9269673466983,-0.037536451302551344,-0.03674739973488461,"(-0.038, -0.0365]",0.006811813334538518,0.9889273643493652
2018-02-09,2619.55,2617.5868588036315,0.014936071290197583,0.015577159116313051,"(0.0149, 0.0164]",0.014175458660841283,0.9995263814926147
2018-02-12,2656.0,2652.7414724992313,0.013914603653299107,0.014175458660841283,"(0.0135, 0.0149]",0.01267067721525861,0.8893132209777832
2018-02-13,2662.94,2689.6533186837273,0.0026129518072288693,0.0023964743428819806,"(0.0017, 0.00317]",0.01267067721525861,0.999955415725708
2018-02-14,2698.63,2692.7916599072505,0.013402479965752168,0.01267067721525861,"(0.012, 0.0135]",0.011210038494014293,0.7711542844772339
2018-02-15,2731.2,2685.4120672654676,0.0120690869070601,0.01267067721525861,"(0.012, 0.0135]",-0.00489801593198495,0.3639972507953644
2018-02-16,2732.22,2749.804424579291,0.0003734622144111466,0.0009674105688525431,"(0.000234, 0.0017]",0.006811813334538518,0.8866280913352966
2018-02-20,2716.26,2742.9121535394665,-0.005841403693699454,-0.006378768648693483,"(-0.00711, -0.00564]",0.003913357467358695,0.7293992042541504
2018-02-21,2701.33,2694.896834239143,-0.00549652831466807,-0.00489801593198495,"(-0.00564, -0.00417]",-0.007864919323208085,0.8539751172065735
2018-02-22,2703.96,2660.2859752940294,0.0009735944886408721,0.0009674105688525431,"(0.000234, 0.0017]",-0.015194006176946382,0.6966117024421692
2018-02-23,2747.3,2738.221004362971,0.016028343614550522,0.015577159116313051,"(0.0149, 0.0164]",0.01267067721525861,0.4390334188938141
2018-02-26,2779.6,2745.969048409698,0.011756997779638123,0.011210038494014293,"(0.0105, 0.012]",-0.00048445804619154224,0.6382693648338318
2018-02-27,2744.28,2778.253400414806,-0.012706864297021059,-0.012266863872292472,"(-0.013, -0.0115]",-0.00048445804619154224,0.693088173866272
2018-02-28,2713.83,2742.9505114729977,-0.011095806550352139,-0.01075866113214061,"(-0.0115, -0.0101]",-0.00048445804619154224,0.596797525882721
2018-03-01,2677.67,2700.5376174233015,-0.013324342350110263,-0.013710787748426115,"(-0.0145, -0.013]",-0.00489801593198495,0.9249774813652039
2018-03-02,2691.25,2664.554729679402,0.005071573420174946,0.005360160433452178,"(0.00464, 0.00611]",-0.00489801593198495,0.9678851962089539
2018-03-05,2720.94,2666.294559342541,0.011032048304691067,0.011210038494014293,"(0.0105, 0.012]",-0.00927280656106227,0.34842801094055176
2018-03-06,2728.12,2719.6218187237955,0.0026387939462098053,0.0023964743428819806,"(0.0017, 0.00317]",-0.00048445804619154224,0.9937445521354675
2018-03-07,2726.8,2714.7576247756333,-0.00048384968403136774,-0.00048445804619154224,"(-0.00124, 0.000234]",-0.00489801593198495,0.9950866103172302
2018-03-08,2738.97,2729.4379351391476,0.00446310693853591,0.003913357467358695,"(0.00317, 0.00464]",0.0009674105688525431,0.9931515455245972
2018-03-09,2786.57,2757.6273523689006,0.017378795678667736,0.017094895250037098,"(0.0164, 0.0179]",0.006811813334538518,0.5170718431472778
2018-03-12,2783.02,2789.2657572688477,-0.001273967637633433,-0.0019523752805196924,"(-0.0027, -0.00124]",0.0009674105688525431,0.8548390865325928
2018-03-13,2765.31,2761.1317722251256,-0.00636359063175973,-0.006378768648693483,"(-0.00711, -0.00564]",-0.007864919323208085,0.9809329509735107
2018-03-14,2749.48,2763.970323320286,-0.005724493818052956,-0.006378768648693483,"(-0.00711, -0.00564]",-0.00048445804619154224,0.9823206663131714
2018-03-15,2747.33,2748.147992291157,-0.0007819660444884358,-0.00048445804619154224,"(-0.00124, 0.000234]",-0.00048445804619154224,0.8291390538215637
2018-03-16,2752.01,2753.9139058564297,0.0017034720983646334,0.0023964743428819806,"(0.0017, 0.00317]",0.0023964743428819806,0.6287249326705933
2018-03-19,2712.92,2726.4911436158914,-0.014204163502312905,-0.013710787748426115,"(-0.0145, -0.013]",-0.00927280656106227,0.3904360830783844
2018-03-20,2716.94,2711.605704077326,0.001481798210046792,0.0009674105688525431,"(0.000234, 0.0017]",-0.00048445804619154224,0.6802839040756226
2018-03-21,2711.93,2751.365469753225,-0.001843986249236318,-0.0019523752805196924,"(-0.0027, -0.00124]",0.01267067721525861,0.6717970967292786
2018-03-22,2643.69,2710.6161836907913,-0.02516289137256489,-0.02546455425860029,"(-0.0262, -0.0247]",-0.00048445804619154224,0.9371866583824158
2018-03-23,2588.26,2642.409243107864,-0.020966906104724736,-0.0210318987509664,"(-0.0218, -0.0203]",-0.00048445804619154224,0.4198054075241089
2018-03-26,2658.55,2624.9497726335094,0.0271572407717926,0.027315489675777682,"(0.0267, 0.0281]",0.014175458660841283,0.4985685348510742
2018-03-27,2612.62,2657.2620440612977,-0.017276334844182117,-0.016653266900116242,"(-0.0174, -0.0159]",-0.00048445804619154224,0.8939534425735474
2018-03-28,2605.0,2622.8441159863705,-0.0029166124426820428,-0.0034070079350633593,"(-0.00417, -0.0027]",0.003913357467358695,0.9983464479446411
2018-03-29,2640.87,2588.3833076701535,0.01376967370441462,0.014175458660841283,"(0.0135, 0.0149]",-0.006378768648693483,0.9299271702766418
2018-04-02,2581.88,2596.89088704149,-0.02233733580221664,-0.022542523073951205,"(-0.0233, -0.0218]",-0.016653266900116242,0.30897489190101624
2018-04-03,2614.45,2573.0835143526187,0.01261483879963432,0.01267067721525861,"(0.012, 0.0135]",-0.0034070079350633593,0.6583808660507202
2018-04-04,2644.69,2605.5425481041734,0.011566486259060316,0.011210038494014293,"(0.0105, 0.012]",-0.0034070079350633593,0.7125928997993469
2018-04-05,2662.84,2658.8659626967465,0.00686280811739759,0.006811813334538518,"(0.00611, 0.00758]",0.005360160433452178,0.6412564516067505
2018-04-06,2604.47,2645.8543596915133,-0.02192020549488527,-0.022542523073951205,"(-0.0233, -0.0218]",-0.006378768648693483,0.6993994116783142
2018-04-09,2613.16,2599.3850971531447,0.003336571356168383,0.003913357467358695,"(0.00317, 0.00464]",-0.0019523752805196924,0.8557512760162354
2018-04-10,2656.87,2634.8152629253664,0.01672687474169199,0.017094895250037098,"(0.0164, 0.0179]",0.008287002298124277,0.9492946267127991
2018-04-11,2642.19,2651.6827926884453,-0.005525298565605352,-0.00489801593198495,"(-0.00564, -0.00417]",-0.0019523752805196924,0.9947459697723389
2018-04-12,2663.99,2586.619727439184,0.008250731400845313,0.008287002298124277,"(0.00758, 0.00905]",-0.0210318987509664,0.5588655471801758
2018-04-13,2656.3,2646.997024107567,-0.0028866474724003055,-0.0034070079350633593,"(-0.00417, -0.0027]",-0.006378768648693483,0.9802467823028564
2018-04-16,2677.84,2639.356076838476,0.008109023830139561,0.008287002298124277,"(0.00758, 0.00905]",-0.006378768648693483,0.5947426557540894
2018-04-17,2706.39,2735.531972481757,0.01066157798822931,0.011210038494014293,"(0.0105, 0.012]",0.02154421940136707,0.6062443852424622
2018-04-18,2708.64,2701.106111064554,0.0008313657676830566,0.0009674105688525431,"(0.000234, 0.0017]",-0.0019523752805196924,0.7310815453529358
2018-04-19,2693.13,2671.502411873103,-0.005726120857699746,-0.006378768648693483,"(-0.00711, -0.00564]",-0.013710787748426115,0.9557294249534607
2018-04-20,2670.14,2719.4443671654967,-0.008536535555283331,-0.007864919323208085,"(-0.00858, -0.00711]",0.009770923485125748,0.9754503965377808
2018-04-23,2670.29,2696.2297336345737,5.617682967939963e-05,-0.00048445804619154224,"(-0.00124, 0.000234]",0.009770923485125748,0.9928838014602661
2018-04-24,2634.56,2696.3811992730966,-0.01338056915166519,-0.013710787748426115,"(-0.0145, -0.013]",0.009770923485125748,0.7129195332527161
2018-04-25,2639.4,2613.839398147849,0.0018371189116968,0.0023964743428819806,"(0.0017, 0.00317]",-0.007864919323208085,0.8112460374832153
2018-04-26,2666.94,2665.189375446641,0.01043418958854292,0.009770923485125748,"(0.00905, 0.0105]",0.009770923485125748,0.3456675112247467
2018-04-27,2669.91,2681.235226266391,0.0011136358523251566,0.0009674105688525431,"(0.000234, 0.0017]",0.005360160433452178,0.6369554996490479
2018-04-30,2648.05,2668.6165406178925,-0.008187541902161422,-0.007864919323208085,"(-0.00858, -0.00711]",-0.00048445804619154224,0.9957360029220581
2018-05-01,2654.8,2631.1587016798276,0.0025490455240648746,0.0023964743428819806,"(0.0017, 0.00317]",-0.006378768648693483,0.990477442741394
2018-05-02,2635.67,2676.8003337010605,-0.007205815880669042,-0.007864919323208085,"(-0.00858, -0.00711]",0.008287002298124277,0.44247928261756897
2018-05-03,2629.73,2641.9863155313037,-0.0022536964035709817,-0.0019523752805196924,"(-0.0027, -0.00124]",0.0023964743428819806,0.9559805393218994
2018-05-04,2663.42,2620.770489022926,0.012811201149927953,0.01267067721525861,"(0.012, 0.0135]",-0.0034070079350633593,0.8047633171081543
2018-05-07,2672.63,2701.1752001064583,0.003457960066380883,0.003913357467358695,"(0.00317, 0.00464]",0.014175458660841283,0.27410656213760376
2018-05-08,2671.92,2679.0348892230168,-0.0002656559269333947,-0.00048445804619154224,"(-0.00124, 0.000234]",0.0023964743428819806,0.8395260572433472
2018-05-09,2697.79,2670.62556685722,0.009682176113057217,0.009770923485125748,"(0.00905, 0.0105]",-0.00048445804619154224,0.9999024868011475
2018-05-10,2723.07,2684.5761815988503,0.009370632999603501,0.009770923485125748,"(0.00905, 0.0105]",-0.00489801593198495,0.40973883867263794
2018-05-11,2727.72,2741.619044536882,0.0017076314600799058,0.0023964743428819806,"(0.0017, 0.00317]",0.006811813334538518,0.998187243938446
2018-05-14,2730.13,2734.2569109945657,0.0008835217690965624,0.0009674105688525431,"(0.000234, 0.0017]",0.0023964743428819806,0.47708582878112793
2018-05-15,2711.45,2752.754593584178,-0.006842165025108815,-0.006378768648693483,"(-0.00711, -0.00564]",0.008287002298124277,0.5389646887779236
2018-05-16,2722.46,2717.947920357007,0.004060558004020054,0.003913357467358695,"(0.00317, 0.00464]",0.0023964743428819806,0.5704420804977417
2018-05-17,2720.13,2728.984305539522,-0.000855843612027285,-0.00048445804619154224,"(-0.00124, 0.000234]",0.0023964743428819806,0.8007411360740662
2018-05-18,2712.97,2726.6487217543036,-0.002632227136203147,-0.0019523752805196924,"(-0.0027, -0.00124]",0.0023964743428819806,0.4870944917201996
2018-05-21,2733.01,2739.4782222874414,0.007386738519040259,0.006811813334538518,"(0.00611, 0.00758]",0.009770923485125748,0.7439448833465576
2018-05-22,2724.44,2755.658460150797,-0.0031357367883761977,-0.0034070079350633593,"(-0.00417, -0.0027]",0.008287002298124277,0.49799492955207825
2018-05-23,2733.29,2730.9690505587214,0.003248373977771557,0.003913357467358695,"(0.00317, 0.00464]",0.0023964743428819806,0.8645930886268616
2018-05-24,2727.76,2739.8402593566557,-0.002023202806873625,-0.0019523752805196924,"(-0.0027, -0.00124]",0.0023964743428819806,0.44926711916923523
2018-05-25,2721.33,2706.306387666926,-0.002357245505469785,-0.0019523752805196924,"(-0.0027, -0.00124]",-0.007864919323208085,0.8740894198417664
2018-05-29,2689.86,2739.8671919816798,-0.011564198388288038,-0.012266863872292472,"(-0.013, -0.0115]",0.006811813334538518,0.5252494215965271
2018-05-30,2724.01,2692.462198992734,0.01269582803565994,0.01267067721525861,"(0.012, 0.0135]",0.0009674105688525431,0.9948133230209351
2018-05-31,2705.27,2750.6260932827176,-0.006879563584568427,-0.006378768648693483,"(-0.00711, -0.00564]",0.009770923485125748,0.5079851150512695
2018-06-01,2734.62,2703.959410181379,0.01084919435028664,0.011210038494014293,"(0.0105, 0.012]",-0.00048445804619154224,0.6392245888710022
2018-06-04,2746.87,2733.2951913377233,0.0044795986279628774,0.003913357467358695,"(0.00317, 0.00464]",-0.00048445804619154224,0.9645480513572693
2018-06-05,2748.8,2745.5392567266576,0.0007026178887243884,0.0009674105688525431,"(0.000234, 0.0017]",-0.00048445804619154224,0.5822218656539917
2018-06-06,2772.35,2739.4348165880983,0.00856737485448189,0.008287002298124277,"(0.00758, 0.00905]",-0.0034070079350633593,0.8774322867393494
2018-06-07,2770.37,2791.2347306980078,-0.0007141955380813858,-0.00048445804619154224,"(-0.00124, 0.000234]",0.006811813334538518,0.6265718340873718
2018-06-08,2779.03,2760.9313274269384,0.0031259362467830343,0.0023964743428819806,"(0.0017, 0.00317]",-0.0034070079350633593,0.38002291321754456
2018-06-11,2782.0,2789.9053378025137,0.0010687182218256375,0.0009674105688525431,"(0.000234, 0.0017]",0.003913357467358695,0.28985127806663513
2018-06-12,2786.85,2780.652237715495,0.0017433501078361058,0.0023964743428819806,"(0.0017, 0.00317]",-0.00048445804619154224,0.5878304839134216
2018-06-13,2775.63,2797.7559402579086,-0.004026050917702695,-0.0034070079350633593,"(-0.00417, -0.0027]",0.003913357467358695,0.3350628614425659
2018-06-14,2782.49,2753.799893978924,0.002471510972283708,0.0023964743428819806,"(0.0017, 0.00317]",-0.007864919323208085,0.47381287813186646
2018-06-15,2779.66,2785.1818102337265,-0.0010170746345898873,-0.00048445804619154224,"(-0.00124, 0.000234]",0.0009674105688525431,0.9932191967964172
2018-06-18,2773.75,2786.321383871935,-0.0021261593144484836,-0.0019523752805196924,"(-0.0027, -0.00124]",0.0023964743428819806,0.27001672983169556
2018-06-19,2762.59,2776.433355065355,-0.004023433979269853,-0.0034070079350633593,"(-0.00417, -0.0027]",0.0009674105688525431,0.986722469329834
2018-06-20,2767.32,2728.7016845350436,0.0017121614137458607,0.0023964743428819806,"(0.0017, 0.00317]",-0.012266863872292472,0.6491275429725647
2018-06-21,2749.76,2786.170467276935,-0.006345489498865264,-0.006378768648693483,"(-0.00711, -0.00564]",0.006811813334538518,0.7560972571372986
2018-06-22,2754.88,2720.176263965285,0.0018619806819504259,0.0023964743428819806,"(0.0017, 0.00317]",-0.01075866113214061,0.504811704158783
2018-06-25,2717.07,2761.481999237719,-0.013724735741665661,-0.013710787748426115,"(-0.0145, -0.013]",0.0023964743428819806,0.998633086681366
2018-06-26,2723.06,2691.875135477135,0.0022045806696182613,0.0023964743428819806,"(0.0017, 0.00317]",-0.00927280656106227,0.7027945518493652
2018-06-27,2699.63,2725.69431702362,-0.008604290761129008,-0.00927280656106227,"(-0.0101, -0.00858]",0.0009674105688525431,0.696467399597168
2018-06-28,2716.31,2702.241650593992,0.006178624478169192,0.006811813334538518,"(0.00611, 0.00758]",0.0009674105688525431,0.4799238443374634
2018-06-29,2718.37,2714.9940617645493,0.0007583817752760957,0.0009674105688525431,"(0.000234, 0.0017]",-0.00048445804619154224,0.6581801772117615
2018-07-02,2726.71,2717.0530637809743,0.0030680150237090142,0.0023964743428819806,"(0.0017, 0.00317]",-0.00048445804619154224,0.9821189641952515
